EquipmentId,latitude,longitude,speed,odometer reading,eventDate,eventGeneratedTime
EQPT-4,12.9289299,74.917865,20,1194468,1716402600000,1716460673000
EQPT-4,12.9295766,74.9179583,30,1194541,1716402600000,1716460683000
EQPT-4,12.9302449,74.9180333,40,1194616,1716402600000,1716460690000
EQPT-4,12.9312249,74.9181133,43,1194725,1716402600000,1716460699000
EQPT-4,12.9321449,74.9182516,38,1194828,1716402600000,1716460708000
EQPT-4,12.93307,74.9183366,44,1194932,1716402600000,1716460717000
EQPT-4,12.9336233,74.9184133,44,1194994,1716402600000,1716460722000
EQPT-4,12.9338299,74.9185283,45,1195021,1716402600000,1716460724000
EQPT-4,12.933965,74.9187199,44,1195046,1716402600000,1716460726000
EQPT-4,12.9341533,74.9190316,46,1195086,1716402600000,1716460729000
EQPT-4,12.93433,74.9194666,45,1195138,1716402600000,1716460733000
EQPT-4,12.9344933,74.9202983,50,1195229,1716402600000,1716460740000
EQPT-4,12.9345299,74.9213,48,1195338,1716402600000,1716460748000
EQPT-4,12.93461,74.92229,46,1195446,1716402600000,1716460756000
EQPT-4,12.9347433,74.9226833,47,1195492,1716402600000,1716460760000
EQPT-4,12.93508,74.9236216,47,1195600,1716402600000,1716460768000
EQPT-4,12.9354966,74.92455,41,1195711,1716402600000,1716460777000
EQPT-4,12.9359216,74.9254866,43,1195825,1716402600000,1716460786000
EQPT-4,12.9362466,74.9260616,33,1195897,1716402600000,1716460793000
EQPT-4,12.9364516,74.9262516,23,1195927,1716402600000,1716460797000
EQPT-4,12.937075,74.9267833,28,1196018,1716402600000,1716460810000
EQPT-4,12.9372283,74.9268399,30,1196061,1716402600000,1716460812000
EQPT-4,12.937525,74.9268966,27,1196069,1716402600000,1716460816000
EQPT-4,12.9379366,74.9269766,24,1196116,1716402600000,1716460822000
EQPT-4,12.9379966,74.9270116,26,1196124,1716402600000,1716460823000
EQPT-4,12.9380533,74.9270583,26,1196132,1716402600000,1716460824000
EQPT-4,12.9385216,74.9275216,36,1196204,1716402600000,1716460833000
EQPT-4,12.93931,74.92813,36,1196314,1716402600000,1716460844000
EQPT-4,12.9397933,74.9285466,34,1196385,1716402600000,1716460851000
EQPT-4,12.940045,74.9288649,32,1196429,1716402600000,1716460856000
EQPT-4,12.940095,74.9290283,32,1196448,1716402600000,1716460858000
EQPT-4,12.9403533,74.9299366,29,1196551,1716402600000,1716460870000
EQPT-4,12.9405483,74.9304733,22,1196613,1716402600000,1716460879000
EQPT-4,12.9408766,74.9312266,12,1196703,1716402600000,1716460892000
EQPT-4,12.9408616,74.9313416,7,1196715,1716402600000,1716460897000
EQPT-4,12.94084,74.9314583,13,1196728,1716402600000,1716460900000
EQPT-4,12.9407783,74.9316216,19,1196760,1716402600000,1716460903000
EQPT-4,12.9407333,74.9318399,18,1196772,1716402600000,1716460907000
EQPT-4,12.9407933,74.9319833,25,1196790,1716402600000,1716460909000
EQPT-4,12.940965,74.9322283,33,1196823,1716402600000,1716460912000
EQPT-4,12.9413233,74.9326183,29,1196881,1716402600000,1716460918000
EQPT-4,12.94141,74.9328416,28,1196907,1716402600000,1716460921000
EQPT-4,12.9414733,74.93323,29,1196950,1716402600000,1716460926000
EQPT-4,12.941445,74.9333716,22,1196967,1716402600000,1716460929000
EQPT-4,12.9414083,74.9334033,21,1196972,1716402600000,1716460930000
EQPT-4,12.9413633,74.93341,18,1196977,1716402600000,1716460931000
EQPT-4,12.941305,74.933465,23,1197017,1716402600000,1716460932000
EQPT-4,12.941215,74.9334949,24,1197017,1716402600000,1716460933000
EQPT-4,12.9410016,74.9336266,23,1197024,1716402600000,1716460936000
EQPT-4,12.94091,74.9336916,22,1197037,1716402600000,1716460938000
EQPT-4,12.9401833,74.9342599,29,1197139,1716402600000,1716460950000
EQPT-4,12.939925,74.9344616,32,1197175,1716402600000,1716460954000
EQPT-4,12.9396316,74.9348599,39,1197229,1716402600000,1716460959000
EQPT-4,12.9395233,74.9350616,40,1197254,1716402600000,1716460961000
EQPT-4,12.93945,74.9352833,34,1197304,1716402600000,1716460963000
EQPT-4,12.9394216,74.93551,44,1197304,1716402600000,1716460965000
EQPT-4,12.9392916,74.9358066,39,1197342,1716402600000,1716460968000
EQPT-4,12.94821,74.9343383,32,1198761,1716402600000,1716461154000
EQPT-4,12.94918,74.9343883,37,1198869,1716402600000,1716461165000
EQPT-4,12.950135,74.93431,38,1198976,1716402600000,1716461175000
EQPT-4,12.9509566,74.9342183,48,1199068,1716402600000,1716461182000
EQPT-4,12.9519316,74.9341433,53,1199177,1716402600000,1716461189000
EQPT-4,12.9524333,74.9340133,47,1199235,1716402600000,1716461193000
EQPT-4,12.9527733,74.9338899,46,1199290,1716402600000,1716461196000
EQPT-4,12.953695,74.9337499,52,1199379,1716402600000,1716461203000
EQPT-4,12.9546016,74.9336633,52,1199481,1716402600000,1716461210000
EQPT-4,12.9556049,74.9336299,45,1199592,1716402600000,1716461217000
EQPT-4,12.9565466,74.9336083,45,1199697,1716402600000,1716461226000
EQPT-4,12.9574683,74.9337666,37,1199802,1716402600000,1716461235000
EQPT-4,12.9577216,74.9337666,27,1199830,1716402600000,1716461238000
EQPT-4,12.9578316,74.9337333,20,1199853,1716402600000,1716461240000
EQPT-4,12.9579316,74.93367,10,1199856,1716402600000,1716461243000
EQPT-4,12.9581666,74.9334933,21,1199889,1716402600000,1716461253000
EQPT-4,12.9584766,74.9334016,31,1199925,1716402600000,1716461258000
EQPT-4,12.9593766,74.9332316,31,1200027,1716402600000,1716461269000
EQPT-4,12.959995,74.9331983,20,1200095,1716402600000,1716461278000
EQPT-4,12.9602,74.9331983,20,1200118,1716402600000,1716461283000
EQPT-4,12.9604016,74.9332183,10,1200141,1716402600000,1716461289000
EQPT-4,12.9608283,74.9333133,18,1200190,1716402600000,1716461302000
EQPT-4,12.9617349,74.9333766,20,1200291,1716402600000,1716461323000
EQPT-4,12.9620916,74.9334949,31,1200333,1716402600000,1716461329000
EQPT-4,12.9626966,74.9337483,36,1200406,1716402600000,1716461336000
EQPT-4,12.9634966,74.9342083,34,1200508,1716402600000,1716461346000
EQPT-4,12.964195,74.9346049,24,1200596,1716402600000,1716461356000
EQPT-4,12.964795,74.9350466,32,1200678,1716402600000,1716461366000
EQPT-4,12.965575,74.9356366,36,1200786,1716402600000,1716461377000
EQPT-4,12.9659966,74.936055,39,1200852,1716402600000,1716461383000
EQPT-4,12.9665816,74.9367966,37,1200955,1716402600000,1716461393000
EQPT-4,12.9669216,74.9374916,47,1201040,1716402600000,1716461400000
EQPT-4,12.9674266,74.9383666,49,1201150,1716402600000,1716461408000
EQPT-4,12.9679216,74.93917,39,1201253,1716402600000,1716461416000
EQPT-4,12.9684233,74.9399566,37,1201355,1716402600000,1716461427000
EQPT-4,12.9689183,74.9407716,38,1201459,1716402600000,1716461437000
EQPT-4,12.9691666,74.9411183,28,1201506,1716402600000,1716461442000
EQPT-4,12.9697633,74.9419066,36,1201614,1716402600000,1716461455000
EQPT-4,12.97012,74.94249,35,1201689,1716402600000,1716461462000
EQPT-4,12.9702649,74.9427833,31,1201724,1716402600000,1716461466000
EQPT-4,12.9708,74.9435833,27,1201829,1716402600000,1716461479000
EQPT-4,12.9713316,74.9443783,29,1201934,1716402600000,1716461492000
EQPT-4,12.9716616,74.944835,36,1201996,1716402600000,1716461499000
EQPT-4,12.9719816,74.94538,47,1202065,1716402600000,1716461505000
EQPT-4,12.97251,74.946235,51,1202175,1716402600000,1716461513000
EQPT-4,12.9730749,74.9470449,55,1202283,1716402600000,1716461520000
EQPT-4,12.97365,74.9478716,58,1202393,1716402600000,1716461527000
EQPT-4,12.9740883,74.9487383,54,1202500,1716402600000,1716461534000
EQPT-4,12.9743116,74.94911,54,1202547,1716402600000,1716461537000
EQPT-4,12.97451,74.9493066,54,1202578,1716402600000,1716461539000
EQPT-4,12.9752133,74.9499416,46,1202682,1716402600000,1716461545000
EQPT-4,12.975335,74.9501383,41,1202708,1716402600000,1716461547000
EQPT-4,12.9756016,74.950435,41,1202753,1716402600000,1716461551000
EQPT-4,12.9760283,74.9510433,38,1202834,1716402600000,1716461558000
EQPT-4,12.9762149,74.9513866,24,1202877,1716402600000,1716461563000
EQPT-4,12.9767333,74.952095,26,1202973,1716402600000,1716461577000
EQPT-4,12.9772233,74.9525966,36,1203050,1716402600000,1716461586000
EQPT-4,12.9781266,74.9530583,45,1203164,1716402600000,1716461595000
EQPT-4,12.9789566,74.95358,47,1203273,1716402600000,1716461603000
EQPT-4,12.9796783,74.954155,49,1203374,1716402600000,1716461610000
EQPT-4,12.9800866,74.9544216,48,1203428,1716402600000,1716461614000
EQPT-4,12.9804366,74.9545266,48,1203469,1716402600000,1716461617000
EQPT-4,12.9813449,74.9546266,52,1203571,1716402600000,1716461624000
EQPT-4,12.98228,74.9548333,57,1203677,1716402600000,1716461631000
EQPT-4,12.9825333,74.9549483,55,1203750,1716402600000,1716461633000
EQPT-4,12.9832049,74.9553466,51,1203794,1716402600000,1716461639000
EQPT-4,12.9841583,74.9556783,50,1203906,1716402600000,1716461648000
EQPT-4,12.9850133,74.9560283,51,1204009,1716402600000,1716461655000
EQPT-4,12.9853783,74.956175,51,1204052,1716402600000,1716461658000
EQPT-4,12.986105,74.956725,50,1204153,1716402600000,1716461665000
EQPT-4,12.9868083,74.9569966,37,1204226,1716402600000,1716461671000
EQPT-4,12.987185,74.9571233,27,1204281,1716402600000,1716461677000
EQPT-4,12.9875799,74.9573016,29,1204329,1716402600000,1716461683000
EQPT-4,12.9879216,74.9575533,31,1204376,1716402600000,1716461688000
EQPT-4,12.9885833,74.9582516,36,1204482,1716402600000,1716461699000
EQPT-4,12.9890549,74.9585883,35,1204546,1716402600000,1716461706000
EQPT-4,12.9891616,74.95877,41,1204597,1716402600000,1716461708000
EQPT-4,12.9894883,74.9594383,51,1204651,1716402600000,1716461714000
EQPT-4,12.9895849,74.95961,41,1204673,1716402600000,1716461716000
EQPT-4,12.9896716,74.9598266,43,1204699,1716402600000,1716461718000
EQPT-4,12.98967,74.9600766,41,1204726,1716402600000,1716461720000
EQPT-4,12.9895299,74.9607716,39,1204803,1716402600000,1716461726000
EQPT-4,12.9894533,74.9610299,29,1204833,1716402600000,1716461729000
EQPT-4,12.9894649,74.961165,29,1204883,1716402600000,1716461731000
EQPT-4,12.9895216,74.961295,27,1204883,1716402600000,1716461733000
EQPT-4,12.98958,74.9613683,27,1204883,1716402600000,1716461734000
EQPT-4,12.9896583,74.9614133,27,1204883,1716402600000,1716461735000
EQPT-4,12.989745,74.9614416,27,1204893,1716402600000,1716461736000
EQPT-4,12.9898516,74.9614566,30,1204940,1716402600000,1716461737000
EQPT-4,12.9899583,74.9614633,32,1204940,1716402600000,1716461738000
EQPT-4,12.9901666,74.9614316,33,1204940,1716402600000,1716461740000
EQPT-4,12.9905466,74.96139,45,1204983,1716402600000,1716461744000
EQPT-4,12.990785,74.96142,49,1205010,1716402600000,1716461746000
EQPT-4,12.9910333,74.9615233,50,1205040,1716402600000,1716461748000
EQPT-4,12.9912233,74.9616716,45,1205066,1716402600000,1716461750000
EQPT-4,12.991275,74.9617533,45,1205088,1716402600000,1716461751000
EQPT-4,12.9915799,74.962105,47,1205128,1716402600000,1716461755000
EQPT-4,12.9917716,74.96221,46,1205175,1716402600000,1716461757000
EQPT-4,12.9919683,74.9622666,45,1205175,1716402600000,1716461759000
EQPT-4,12.9924866,74.9623616,35,1205233,1716402600000,1716461764000
EQPT-4,12.9932433,74.96239,39,1205318,1716402600000,1716461772000
EQPT-4,12.99387,74.9623466,37,1205388,1716402600000,1716461778000
EQPT-4,12.99402,74.9623166,23,1205405,1716402600000,1716461781000
EQPT-4,12.9943916,74.96234,31,1205447,1716402600000,1716461787000
EQPT-4,12.9951116,74.9624266,39,1205528,1716402600000,1716461795000
EQPT-4,12.9953933,74.96251,39,1205561,1716402600000,1716461798000
EQPT-4,12.9958666,74.9627866,41,1205621,1716402600000,1716461803000
EQPT-4,12.996405,74.9631016,41,1205690,1716402600000,1716461809000
EQPT-4,12.9966916,74.963175,37,1205723,1716402600000,1716461812000
EQPT-4,12.9968733,74.9631599,39,1205744,1716402600000,1716461814000
EQPT-4,12.9974516,74.9630966,32,1205809,1716402600000,1716461821000
EQPT-4,12.9975666,74.9631466,29,1205823,1716402600000,1716461823000
EQPT-4,12.9976033,74.9631983,27,1205830,1716402600000,1716461824000
EQPT-4,12.9976433,74.9633183,25,1205844,1716402600000,1716461826000
EQPT-4,12.997655,74.963465,29,1205860,1716402600000,1716461828000
EQPT-4,12.9978233,74.9637183,34,1205893,1716402600000,1716461832000
EQPT-4,12.997955,74.963845,39,1205913,1716402600000,1716461834000
EQPT-4,12.9983966,74.9642599,45,1205980,1716402600000,1716461840000
EQPT-4,12.9987,74.9647433,47,1206043,1716402600000,1716461845000
EQPT-4,12.99943,74.9653666,53,1206149,1716402600000,1716461852000
EQPT-4,12.9999916,74.9656933,50,1206235,1716402600000,1716461857000
EQPT-4,13.0003616,74.9657833,49,1206263,1716402600000,1716461860000
EQPT-4,13.0006999,74.965765,50,1206328,1716402600000,1716461863000
EQPT-4,13.0016283,74.9655533,42,1206407,1716402600000,1716461870000
EQPT-4,13.0021666,74.9654666,43,1206468,1716402600000,1716461875000
EQPT-4,13.0025016,74.96553,39,1206506,1716402600000,1716461878000
EQPT-4,13.00259,74.96559,39,1206518,1716402600000,1716461879000
EQPT-4,13.0030416,74.9658616,36,1206576,1716402600000,1716461884000
EQPT-4,13.00324,74.9659033,36,1206599,1716402600000,1716461886000
EQPT-4,13.0041466,74.9658716,40,1206699,1716402600000,1716461894000
EQPT-4,13.0042416,74.965925,42,1206712,1716402600000,1716461895000
EQPT-4,13.0043333,74.9660283,41,1206727,1716402600000,1716461896000
EQPT-4,13.0045533,74.9662483,43,1206761,1716402600000,1716461899000
EQPT-4,13.0047299,74.9664016,40,1206810,1716402600000,1716461901000
EQPT-4,13.0055216,74.9670133,42,1206897,1716402600000,1716461910000
EQPT-4,13.00566,74.9671116,28,1206916,1716402600000,1716461912000
EQPT-4,13.0058466,74.9672333,18,1206940,1716402600000,1716461916000
EQPT-4,13.00607,74.9673566,21,1206969,1716402600000,1716461921000
EQPT-4,13.0061866,74.9673483,24,1206982,1716402600000,1716461923000
EQPT-4,13.0064566,74.9674133,29,1207013,1716402600000,1716461927000
EQPT-4,13.0067566,74.9675,32,1207048,1716402600000,1716461931000
EQPT-4,13.0076966,74.9676883,37,1207154,1716402600000,1716461941000
EQPT-4,13.0080183,74.9678833,35,1207196,1716402600000,1716461945000
EQPT-4,13.0088133,74.968325,41,1207297,1716402600000,1716461954000
EQPT-4,13.0091016,74.9684733,42,1207334,1716402600000,1716461957000
EQPT-4,13.0094116,74.9685466,44,1207370,1716402600000,1716461960000
EQPT-4,13.0096349,74.9685449,41,1207433,1716402600000,1716461962000
EQPT-4,13.0101916,74.9684716,41,1207457,1716402600000,1716461967000
EQPT-4,13.0106116,74.9683583,37,1207505,1716402600000,1716461971000
EQPT-4,13.011485,74.9679733,43,1207611,1716402600000,1716461981000
EQPT-4,13.0123016,74.9675816,46,1207712,1716402600000,1716461989000
EQPT-4,13.012965,74.9672533,34,1207794,1716402600000,1716461996000
EQPT-4,13.0134249,74.96703,43,1207836,1716402600000,1716462000000
EQPT-4,13.0137833,74.966975,44,1207891,1716402600000,1716462003000
EQPT-4,13.014125,74.9670266,44,1207954,1716402600000,1716462006000
EQPT-4,13.0150483,74.967275,48,1208036,1716402600000,1716462015000
EQPT-4,13.0159816,74.967545,39,1208143,1716402600000,1716462023000
EQPT-4,13.0162666,74.9676999,39,1208179,1716402600000,1716462026000
EQPT-4,13.0163249,74.9677833,38,1208190,1716402600000,1716462027000
EQPT-4,13.01637,74.9678766,38,1208202,1716402600000,1716462028000
EQPT-4,13.016665,74.9683766,41,1208266,1716402600000,1716462034000
EQPT-4,13.0169283,74.9685166,39,1208324,1716402600000,1716462037000
EQPT-4,13.0170183,74.9684316,35,1208324,1716402600000,1716462038000
EQPT-4,13.0173966,74.9682916,38,1208359,1716402600000,1716462042000
EQPT-4,13.017485,74.96834,40,1208433,1716402600000,1716462043000
EQPT-4,13.0177116,74.9685716,41,1208433,1716402600000,1716462046000
EQPT-4,13.01786,74.968895,41,1208445,1716402600000,1716462049000
EQPT-4,13.01808,74.9693383,37,1208499,1716402600000,1716462054000
EQPT-4,13.0182,74.9694766,35,1208519,1716402600000,1716462056000
EQPT-4,13.0183483,74.9694966,29,1208537,1716402600000,1716462058000
EQPT-4,13.0184416,74.9694716,32,1208547,1716402600000,1716462059000
EQPT-4,13.0185033,74.9694216,35,1208556,1716402600000,1716462060000
EQPT-4,13.0187816,74.9692966,39,1208590,1716402600000,1716462063000
EQPT-4,13.0194466,74.9690283,49,1208669,1716402600000,1716462069000
EQPT-4,13.0202933,74.968525,39,1208778,1716402600000,1716462077000
EQPT-4,13.0210149,74.968065,35,1208873,1716402600000,1716462086000
EQPT-4,13.0215166,74.967685,31,1208942,1716402600000,1716462093000
EQPT-4,13.0218983,74.9674816,42,1209002,1716402600000,1716462097000
EQPT-4,13.022655,74.967145,52,1209082,1716402600000,1716462104000
EQPT-4,13.0234583,74.96667,49,1209185,1716402600000,1716462111000
EQPT-4,13.0236966,74.966545,52,1209215,1716402600000,1716462113000
EQPT-4,13.0240916,74.9663983,48,1209262,1716402600000,1716462116000
EQPT-4,13.024605,74.9663566,47,1209319,1716402600000,1716462120000
EQPT-4,13.0248233,74.9664083,44,1209344,1716402600000,1716462122000
EQPT-4,13.0250183,74.9665316,43,1209413,1716402600000,1716462124000
EQPT-4,13.0250916,74.9666133,42,1209413,1716402600000,1716462125000
EQPT-4,13.0253966,74.9668283,34,1209423,1716402600000,1716462129000
EQPT-4,13.0255599,74.9668333,31,1209441,1716402600000,1716462131000
EQPT-4,13.02572,74.96679,29,1209483,1716402600000,1716462133000
EQPT-4,13.0261383,74.966675,23,1209508,1716402600000,1716462140000
EQPT-4,13.0263916,74.966565,30,1209539,1716402600000,1716462144000
EQPT-4,13.026495,74.96645,32,1209556,1716402600000,1716462146000
EQPT-4,13.026775,74.9660783,42,1209607,1716402600000,1716462151000
EQPT-4,13.0273216,74.9655533,39,1209690,1716402600000,1716462158000
EQPT-4,13.027505,74.96547,37,1209713,1716402600000,1716462160000
EQPT-4,13.0275966,74.965455,36,1209723,1716402600000,1716462161000
EQPT-4,13.0277916,74.9655033,34,1209783,1716402600000,1716462163000
EQPT-4,13.0279433,74.9655416,33,1209783,1716402600000,1716462165000
EQPT-4,13.0286149,74.9656116,43,1209838,1716402600000,1716462172000
EQPT-4,13.0294783,74.9657016,53,1209934,1716402600000,1716462179000
EQPT-4,13.0304433,74.9657966,54,1210042,1716402600000,1716462186000
EQPT-4,13.0308949,74.9658533,43,1210093,1716402600000,1716462190000
EQPT-4,13.0312883,74.9659616,40,1210148,1716402600000,1716462194000
EQPT-4,13.0314933,74.9659566,37,1210161,1716402600000,1716462196000
EQPT-4,13.0317783,74.9659033,27,1210193,1716402600000,1716462199000
EQPT-4,13.0319866,74.9658866,28,1210217,1716402600000,1716462202000
EQPT-4,13.0327433,74.9659083,41,1210301,1716402600000,1716462211000
EQPT-4,13.03316,74.96599,39,1210349,1716402600000,1716462215000
EQPT-4,13.0339066,74.9663133,49,1210439,1716402600000,1716462221000
EQPT-4,13.03413,74.9664733,51,1210469,1716402600000,1716462223000
EQPT-4,13.0347766,74.9671333,49,1210571,1716402600000,1716462230000
EQPT-4,13.035175,74.9675483,47,1210634,1716402600000,1716462235000
EQPT-4,13.0352799,74.96759,49,1210668,1716402600000,1716462236000
EQPT-4,13.0355999,74.9676049,47,1210682,1716402600000,1716462239000
EQPT-4,13.0365583,74.9675783,52,1210789,1716402600000,1716462246000
EQPT-4,13.0375,74.967575,53,1210893,1716402600000,1716462253000
EQPT-4,13.0385133,74.967715,50,1211007,1716402600000,1716462261000
EQPT-4,13.0394083,74.9679633,55,1211110,1716402600000,1716462268000
EQPT-4,13.0402733,74.96824,50,1211211,1716402600000,1716462275000
EQPT-4,13.0404916,74.9683633,50,1211239,1716402600000,1716462277000
EQPT-4,13.0406933,74.9685283,52,1211267,1716402600000,1716462279000
EQPT-4,13.0410616,74.9690533,53,1211337,1716402600000,1716462284000
EQPT-4,13.0416099,74.96979,48,1211438,1716402600000,1716462291000
EQPT-4,13.0418716,74.9700366,45,1211477,1716402600000,1716462294000
EQPT-4,13.0420883,74.9701416,48,1211533,1716402600000,1716462296000
EQPT-4,13.0424716,74.9702566,50,1211549,1716402600000,1716462299000
EQPT-4,13.04274,74.97029,50,1211579,1716402600000,1716462301000
EQPT-4,13.0431583,74.9702566,51,1211625,1716402600000,1716462304000
EQPT-4,13.0440333,74.9699583,47,1211728,1716402600000,1716462312000
EQPT-4,13.0443683,74.9698516,44,1211767,1716402600000,1716462315000
EQPT-4,13.0449483,74.9697783,48,1211833,1716402600000,1716462320000
EQPT-4,13.0452966,74.9696983,44,1211872,1716402600000,1716462323000
EQPT-4,13.045655,74.96975,47,1211913,1716402600000,1716462325000
EQPT-4,13.0458983,74.9698216,47,1211970,1716402600000,1716462327000
EQPT-4,13.0467216,74.9703516,52,1212049,1716402600000,1716462335000
EQPT-4,13.0471033,74.9704999,53,1212094,1716402600000,1716462338000
EQPT-4,13.0476766,74.9705816,43,1212159,1716402600000,1716462343000
EQPT-4,13.047985,74.97063,46,1212216,1716402600000,1716462346000
EQPT-4,13.0481816,74.9706683,37,1212216,1716402600000,1716462348000
EQPT-4,13.0484,74.9706466,31,1212240,1716402600000,1716462351000
EQPT-4,13.0485716,74.9705566,32,1212281,1716402600000,1716462354000
EQPT-4,13.0489766,74.97027,33,1212317,1716402600000,1716462360000
EQPT-4,13.0495866,74.9698516,30,1212399,1716402600000,1716462370000
EQPT-4,13.0500216,74.9697316,42,1212449,1716402600000,1716462375000
EQPT-4,13.0503583,74.969735,43,1212498,1716402600000,1716462378000
EQPT-4,13.0506333,74.9698499,37,1212519,1716402600000,1716462381000
EQPT-4,13.0507816,74.9699566,35,1212540,1716402600000,1716462383000
EQPT-4,13.0509583,74.9701466,35,1212568,1716402600000,1716462386000
EQPT-4,13.0512416,74.9704716,42,1212616,1716402600000,1716462390000
EQPT-4,13.0514516,74.9705833,44,1212668,1716402600000,1716462392000
EQPT-4,13.0518833,74.9707316,42,1212693,1716402600000,1716462396000
EQPT-4,13.0527983,74.9708433,42,1212796,1716402600000,1716462404000
EQPT-4,13.0537149,74.971165,43,1212904,1716402600000,1716462412000
EQPT-4,13.0540366,74.9713166,45,1212943,1716402600000,1716462415000
EQPT-4,13.054785,74.9717583,35,1213039,1716402600000,1716462422000
EQPT-4,13.0549166,74.97188,32,1213059,1716402600000,1716462424000
EQPT-4,13.0550633,74.972115,34,1213090,1716402600000,1716462427000
EQPT-4,13.0550833,74.9723166,35,1213112,1716402600000,1716462429000
EQPT-4,13.0550266,74.97251,36,1213133,1716402600000,1716462431000
EQPT-4,13.0549733,74.9726033,37,1213145,1716402600000,1716462432000
EQPT-4,13.0549733,74.9729733,31,1213187,1716402600000,1716462436000
EQPT-4,13.055095,74.9731266,20,1213209,1716402600000,1716462440000
EQPT-4,13.0551966,74.973025,21,1213273,1716402600000,1716462441000
EQPT-4,13.0552616,74.972985,22,1213273,1716402600000,1716462442000
EQPT-4,13.0553366,74.9729266,28,1213273,1716402600000,1716462443000
EQPT-4,13.0558616,74.9725833,32,1213314,1716402600000,1716462450000
EQPT-4,13.0559316,74.97264,30,1213324,1716402600000,1716462451000
EQPT-4,13.0561466,74.9727316,24,1213351,1716402600000,1716462454000
EQPT-4,13.0562133,74.972855,21,1213397,1716402600000,1716462456000
EQPT-4,13.056225,74.97293,21,1213397,1716402600000,1716462457000
EQPT-4,13.0562083,74.9730416,27,1213397,1716402600000,1716462458000
EQPT-4,13.0562333,74.9732316,30,1213407,1716402600000,1716462460000
EQPT-4,13.0563333,74.9733716,32,1213427,1716402600000,1716462462000
EQPT-4,13.0564733,74.9734449,30,1213466,1716402600000,1716462464000
EQPT-4,13.056655,74.97344,22,1213466,1716402600000,1716462467000
EQPT-4,13.0567283,74.973355,22,1213479,1716402600000,1716462468000
EQPT-4,13.056775,74.973265,30,1213519,1716402600000,1716462469000
EQPT-4,13.0569766,74.9730949,34,1213519,1716402600000,1716462472000
EQPT-4,13.0572166,74.973015,29,1213547,1716402600000,1716462475000
EQPT-4,13.0573016,74.9730283,30,1213557,1716402600000,1716462476000
EQPT-4,13.0573683,74.973105,29,1213568,1716402600000,1716462477000
EQPT-4,13.0574116,74.9731633,28,1213576,1716402600000,1716462478000
EQPT-4,13.0574716,74.973265,26,1213588,1716402600000,1716462480000
EQPT-4,13.0579483,74.9739033,32,1213676,1716402600000,1716462490000
EQPT-4,13.0581766,74.9739766,30,1213705,1716402600000,1716462493000
EQPT-4,13.0583516,74.9739433,32,1213725,1716402600000,1716462495000
EQPT-4,13.0592733,74.9737249,35,1213831,1716402600000,1716462505000
EQPT-4,13.0595683,74.9738216,36,1213866,1716402600000,1716462508000
EQPT-4,13.0598566,74.9740166,38,1213906,1716402600000,1716462512000
EQPT-4,13.0599383,74.9741883,34,1213926,1716402600000,1716462514000
EQPT-4,13.0599816,74.974265,34,1213974,1716402600000,1716462515000
EQPT-4,13.0600366,74.9744466,35,1213974,1716402600000,1716462517000
EQPT-4,13.0600566,74.9747816,32,1213993,1716402600000,1716462521000
EQPT-4,13.0600483,74.97505,33,1214023,1716402600000,1716462524000
EQPT-4,13.0599549,74.9752966,34,1214071,1716402600000,1716462526000
EQPT-4,13.0597783,74.9755699,28,1214087,1716402600000,1716462530000
EQPT-4,13.0596499,74.9757699,19,1214118,1716402600000,1716462534000
EQPT-4,13.059605,74.9758866,20,1214127,1716402600000,1716462536000
EQPT-4,13.059595,74.976025,24,1214142,1716402600000,1716462538000
EQPT-4,13.0596266,74.9761966,29,1214161,1716402600000,1716462540000
EQPT-4,13.0596883,74.9763416,31,1214178,1716402600000,1716462542000
EQPT-4,13.05984,74.976555,34,1214239,1716402600000,1716462545000
EQPT-4,13.05998,74.9766883,38,1214239,1716402600000,1716462547000
EQPT-4,13.0601533,74.976785,40,1214250,1716402600000,1716462549000
EQPT-4,13.0602549,74.976785,40,1214261,1716402600000,1716462550000
EQPT-4,13.060465,74.9767649,40,1214285,1716402600000,1716462552000
EQPT-4,13.0610416,74.9767649,35,1214350,1716402600000,1716462558000
EQPT-4,13.0610916,74.9768316,32,1214379,1716402600000,1716462559000
EQPT-4,13.0611449,74.9770033,28,1214379,1716402600000,1716462561000
EQPT-4,13.0611266,74.977115,28,1214391,1716402600000,1716462562000
EQPT-4,13.0610766,74.9772466,31,1214406,1716402600000,1716462563000
EQPT-4,13.061045,74.9775466,42,1214439,1716402600000,1716462565000
EQPT-4,13.0610166,74.9779516,31,1214483,1716402600000,1716462569000
EQPT-4,13.0609583,74.978095,26,1214500,1716402600000,1716462571000
EQPT-4,13.0608216,74.9786133,32,1214558,1716402600000,1716462578000
EQPT-4,13.0608283,74.978875,33,1214587,1716402600000,1716462581000
EQPT-4,13.0608866,74.9790516,36,1214607,1716402600000,1716462583000
EQPT-4,13.0612349,74.9798733,48,1214704,1716402600000,1716462591000
EQPT-4,13.0616783,74.9806933,55,1214806,1716402600000,1716462598000
EQPT-4,13.0621033,74.9815066,45,1214905,1716402600000,1716462605000
EQPT-4,13.0622166,74.98177,32,1214954,1716402600000,1716462608000
EQPT-4,13.0623783,74.9821333,22,1214980,1716402600000,1716462614000
EQPT-4,13.0627233,74.982995,29,1215081,1716402600000,1716462627000
EQPT-4,13.0629599,74.98355,41,1215135,1716402600000,1716462633000
EQPT-4,13.0633483,74.9844066,52,1215232,1716402600000,1716462640000
